TicketID,TicketNumber,EmployeeID,CustomerID,CreatedDate,Priority,Category,Channel,ResolutionMinutes,Status,SLA,Escalated,CSAT,FirstContactResolution
576,TKT-000576,9,4674,11/20/2024,Low,Account Access,Web Portal,36,Closed,true,false,5,true
577,TKT-000577,75,2881,2/18/2024,High,Billing,Web Portal,294,Resolved,false,true,2,false
578,TKT-000578,29,3651,5/13/2024,Medium,Account Access,Chat,122,In Progress,true,false,5,true
579,TKT-000579,21,26,8/24/2026,High,Technical Issue,Email,339,Closed,false,false,3,false
580,TKT-000580,79,4762,11/10/2025,Low,Feature Request,Email,64,In Progress,true,false,4,true
581,TKT-000581,22,182,5/13/2024,High,Billing,Email,257,Resolved,true,true,4,true
582,TKT-000582,128,1362,8/6/2025,High,Technical Issue,Phone,264,Resolved,true,false,5,true
583,TKT-000583,135,1649,8/19/2026,Medium,Technical Issue,Chat,78,Open,true,true,4,false
584,TKT-000584,59,2845,1/26/2025,Low,Account Access,Phone,107,Resolved,true,true,4,true
585,TKT-000585,23,284,12/13/2024,Low,Account Access,Chat,23,Closed,true,false,4,true
586,TKT-000586,149,959,1/4/2026,Critical,Technical Issue,Email,193,Resolved,true,true,3,false
587,TKT-000587,105,1679,9/22/2025,Low,Account Access,Email,34,Open,true,false,5,true
588,TKT-000588,156,3923,9/30/2025,High,General Inquiry,Phone,373,Closed,false,true,3,false
589,TKT-000589,110,4672,8/30/2026,Low,Account Access,Email,26,In Progress,true,false,3,false
590,TKT-000590,151,4045,12/7/2026,Medium,Account Access,Phone,202,Resolved,true,false,4,true
591,TKT-000591,103,3121,2/13/2026,High,Billing,Email,227,Closed,true,false,5,true
592,TKT-000592,160,1322,8/4/2025,High,Billing,Email,336,Pending Customer,false,false,3,false
593,TKT-000593,18,1177,12/10/2026,Medium,Technical Issue,Email,199,Open,true,false,5,true
594,TKT-000594,38,3488,6/24/2026,High,Technical Issue,Phone,364,Resolved,false,false,4,true
595,TKT-000595,158,1681,4/13/2026,High,Technical Issue,Web Portal,352,Open,false,true,2,false
596,TKT-000596,87,579,4/27/2026,Medium,Billing,Chat,109,Resolved,false,false,3,false
597,TKT-000597,109,410,12/18/2025,Medium,Billing,Email,137,Open,true,false,5,true
598,TKT-000598,30,2127,4/17/2026,High,Technical Issue,Chat,134,Resolved,true,true,3,false
599,TKT-000599,115,1666,8/17/2024,Critical,Technical Issue,Phone,273,Resolved,false,false,3,false
600,TKT-000600,10,3246,5/10/2025,Critical,Account Access,Chat,262,Open,false,true,2,false
601,TKT-000601,162,4868,4/18/2025,Critical,General Inquiry,Email,435,Pending Customer,false,false,3,false
602,TKT-000602,161,185,11/2/2026,Medium,Feature Request,Web Portal,99,Open,true,false,5,true
603,TKT-000603,117,676,7/27/2026,Medium,Bug Report,Email,61,Resolved,true,false,4,false
604,TKT-000604,94,910,11/15/2026,Low,Technical Issue,Email,78,Closed,true,false,4,false
605,TKT-000605,168,1819,7/6/2025,Critical,Bug Report,Email,501,Closed,false,true,2,false
606,TKT-000606,48,2019,6/21/2024,Medium,Technical Issue,Email,106,Resolved,true,false,4,false
607,TKT-000607,71,3318,7/27/2024,High,Bug Report,Email,272,Resolved,true,false,4,false
608,TKT-000608,111,1369,7/20/2026,Critical,Technical Issue,Email,424,Open,false,false,3,false
609,TKT-000609,195,2477,10/5/2024,High,Technical Issue,Email,273,Resolved,true,false,4,false
610,TKT-000610,95,3131,6/24/2024,High,Technical Issue,Chat,202,Open,true,false,4,false
611,TKT-000611,159,2324,1/27/2025,Low,Technical Issue,Email,33,Closed,true,false,4,false
612,TKT-000612,128,3312,4/19/2026,High,General Inquiry,Phone,344,Closed,false,false,3,false
613,TKT-000613,199,4144,8/9/2025,High,Account Access,Email,132,Open,true,true,3,false
614,TKT-000614,30,2770,5/17/2024,Low,Feature Request,Email,97,Closed,true,false,4,true
615,TKT-000615,145,1068,7/17/2025,Medium,Bug Report,Social Media,219,In Progress,true,false,4,false
616,TKT-000616,33,4207,11/5/2024,Medium,Billing,Web Portal,146,Resolved,true,false,4,true
617,TKT-000617,163,3412,5/24/2024,Medium,Bug Report,Phone,247,Closed,true,true,4,true
618,TKT-000618,116,4801,7/26/2024,High,General Inquiry,Web Portal,340,Pending Customer,false,false,4,true
619,TKT-000619,80,4033,8/1/2026,Medium,General Inquiry,Chat,61,Resolved,true,false,4,true
620,TKT-000620,14,4475,11/16/2025,Medium,Billing,Phone,154,Open,false,true,2,false
621,TKT-000621,91,4038,3/24/2024,Low,General Inquiry,Web Portal,148,Closed,true,false,4,false
622,TKT-000622,105,2494,10/28/2025,High,Account Access,Email,159,Resolved,true,true,4,false
623,TKT-000623,134,3641,2/4/2024,High,Account Access,Web Portal,157,Pending Customer,true,true,3,false
624,TKT-000624,199,4582,2/16/2025,Critical,Feature Request,Web Portal,202,Closed,true,true,4,false
625,TKT-000625,88,2502,1/15/2026,Critical,Account Access,Chat,316,Open,true,false,4,false
626,TKT-000626,69,3666,2/24/2025,Critical,Technical Issue,Phone,460,Open,false,true,2,false
627,TKT-000627,98,3716,8/14/2025,Medium,Feature Request,Chat,113,Open,true,false,5,true
628,TKT-000628,113,2302,5/6/2026,High,Bug Report,Chat,318,Closed,false,false,3,false
629,TKT-000629,195,4022,11/11/2025,Medium,Account Access,Social Media,207,Closed,false,false,3,false
630,TKT-000630,165,3354,3/16/2025,High,Technical Issue,Email,313,Closed,false,false,3,false
631,TKT-000631,80,253,1/19/2024,Critical,Feature Request,Social Media,497,Closed,false,false,4,true
632,TKT-000632,12,2219,5/19/2024,Low,Feature Request,Phone,103,Pending Customer,true,false,4,true
633,TKT-000633,95,3180,12/22/2026,Medium,General Inquiry,Chat,192,Resolved,false,false,3,false
634,TKT-000634,61,85,12/20/2024,Low,Account Access,Chat,117,Pending Customer,true,false,4,true
635,TKT-000635,78,2663,4/18/2025,Low,Account Access,Web Portal,36,In Progress,true,false,5,true
636,TKT-000636,58,4291,3/31/2025,Medium,Technical Issue,Web Portal,127,Closed,false,false,4,false
637,TKT-000637,27,5000,12/15/2024,High,Feature Request,Phone,255,Resolved,true,false,4,false
638,TKT-000638,38,3828,1/20/2026,Critical,Technical Issue,Phone,481,Pending Customer,false,true,3,false
639,TKT-000639,160,1888,9/8/2024,High,General Inquiry,Phone,390,Closed,false,true,2,false
640,TKT-000640,188,3138,1/18/2024,Medium,Technical Issue,Chat,217,Pending Customer,true,false,5,true
641,TKT-000641,169,4723,2/29/2024,High,General Inquiry,Email,142,In Progress,true,false,4,false
642,TKT-000642,102,3470,10/21/2025,High,Account Access,Phone,329,Resolved,false,true,3,true
643,TKT-000643,3,3543,11/16/2025,Medium,Technical Issue,Web Portal,250,Open,true,false,4,false
644,TKT-000644,165,589,12/11/2025,Medium,Technical Issue,Phone,119,In Progress,true,false,4,true
645,TKT-000645,75,2760,11/5/2024,Low,Account Access,Web Portal,64,Pending Customer,true,false,4,true
646,TKT-000646,74,329,1/1/2025,Critical,Billing,Email,446,Closed,false,false,3,false
647,TKT-000647,87,3133,10/16/2026,Medium,Billing,Email,109,Closed,false,true,2,false
648,TKT-000648,9,2291,12/19/2026,Critical,Billing,Phone,271,Closed,false,true,2,false
649,TKT-000649,152,437,5/6/2024,Critical,Account Access,Email,315,Resolved,false,true,3,false
650,TKT-000650,7,3400,5/1/2025,High,Account Access,Chat,223,Closed,true,false,5,true
651,TKT-000651,157,1885,8/20/2025,Critical,Technical Issue,Email,202,Closed,true,true,3,false
652,TKT-000652,63,2791,7/5/2024,Critical,Account Access,Phone,388,Closed,false,false,3,false
653,TKT-000653,99,889,3/9/2026,Medium,Account Access,Chat,193,Open,true,false,4,false
654,TKT-000654,36,1679,6/13/2025,Medium,General Inquiry,Phone,193,Resolved,true,false,4,true
655,TKT-000655,170,3172,7/20/2026,Medium,General Inquiry,Web Portal,238,Closed,true,false,5,true
656,TKT-000656,176,3204,10/4/2024,Medium,Billing,Email,209,Resolved,true,true,3,false
657,TKT-000657,162,2712,1/4/2024,High,Bug Report,Web Portal,356,Resolved,false,false,3,false
658,TKT-000658,58,3622,4/16/2025,Critical,Feature Request,Email,213,Resolved,true,false,4,false
659,TKT-000659,163,4842,1/6/2026,Medium,Account Access,Phone,216,Closed,true,false,5,true
660,TKT-000660,143,1511,6/10/2025,High,General Inquiry,Email,270,Closed,true,false,3,false
661,TKT-000661,35,2796,9/5/2024,Low,Bug Report,Email,76,Closed,true,false,4,true
662,TKT-000662,94,283,11/22/2024,Medium,General Inquiry,Phone,237,Resolved,true,false,4,false
663,TKT-000663,197,2032,2/12/2025,Medium,Technical Issue,Phone,130,Closed,true,true,3,false
664,TKT-000664,190,1367,10/13/2026,Critical,Technical Issue,Chat,478,Resolved,false,true,2,false
665,TKT-000665,30,3782,9/17/2024,Low,Technical Issue,Email,102,Closed,true,false,5,true
666,TKT-000666,30,2892,6/10/2025,Low,Billing,Chat,90,Closed,true,false,5,true
667,TKT-000667,118,2495,11/3/2024,Critical,Billing,Email,332,Closed,false,true,2,false
668,TKT-000668,183,2254,5/19/2026,Critical,General Inquiry,Email,335,Open,false,true,2,false
669,TKT-000669,16,4653,9/30/2025,Medium,Bug Report,Web Portal,123,In Progress,true,true,3,false
670,TKT-000670,118,4124,5/20/2025,Low,Billing,Email,138,Resolved,true,false,5,true
671,TKT-000671,83,912,11/3/2025,Low,Billing,Email,107,Closed,true,false,4,true
672,TKT-000672,116,3629,7/7/2025,High,Technical Issue,Chat,280,Pending Customer,false,true,3,false
673,TKT-000673,85,968,2/1/2025,High,General Inquiry,Chat,138,Closed,true,false,5,true
674,TKT-000674,181,3770,2/19/2024,Medium,Technical Issue,Email,250,Open,true,false,5,true
675,TKT-000675,135,1632,9/21/2026,High,Account Access,Web Portal,224,Resolved,true,true,3,false
676,TKT-000676,122,4666,11/13/2025,Critical,General Inquiry,Email,205,In Progress,true,false,4,false
677,TKT-000677,195,4375,6/2/2026,Critical,Account Access,Phone,187,Open,true,false,4,false
678,TKT-000678,123,1057,9/25/2024,High,Technical Issue,Phone,270,Resolved,true,false,5,true
679,TKT-000679,181,4587,8/14/2026,High,Technical Issue,Phone,225,Closed,true,false,4,true
680,TKT-000680,166,977,3/23/2025,Medium,Billing,Email,57,Resolved,true,false,5,true
681,TKT-000681,69,2158,6/15/2026,High,Technical Issue,Email,337,Resolved,false,true,2,false
682,TKT-000682,11,631,11/12/2026,Low,Technical Issue,Chat,134,Closed,true,false,4,true
683,TKT-000683,130,3988,10/21/2025,High,General Inquiry,Social Media,198,Closed,true,true,3,false
684,TKT-000684,80,4859,12/19/2025,Low,Technical Issue,Chat,79,In Progress,true,true,4,true
685,TKT-000685,142,646,5/3/2024,High,General Inquiry,Email,234,Closed,true,false,4,true
686,TKT-000686,116,3584,7/12/2025,Medium,Billing,Phone,92,Closed,true,false,5,true
687,TKT-000687,12,3222,3/22/2024,High,Technical Issue,Chat,182,Resolved,true,true,3,false
688,TKT-000688,56,2525,2/18/2026,High,Feature Request,Web Portal,157,Closed,true,false,4,false
689,TKT-000689,11,177,4/29/2026,High,Account Access,Email,167,Closed,true,true,3,false
690,TKT-000690,124,778,8/3/2024,Low,Billing,Chat,42,Closed,true,false,5,true
691,TKT-000691,36,28,4/1/2026,Critical,Technical Issue,Email,296,In Progress,false,true,2,false
692,TKT-000692,165,2966,1/16/2024,Low,General Inquiry,Phone,20,Resolved,true,false,4,true
693,TKT-000693,127,3767,1/10/2024,Medium,Technical Issue,Social Media,130,Closed,true,false,4,true
694,TKT-000694,150,4798,11/3/2026,High,Feature Request,Chat,176,Resolved,true,false,5,true
695,TKT-000695,153,3133,1/15/2025,High,Feature Request,Chat,168,Closed,true,true,3,false
696,TKT-000696,122,1980,8/20/2026,Low,Feature Request,Phone,29,Resolved,false,false,4,true
697,TKT-000697,13,4847,4/24/2026,High,Technical Issue,Chat,187,Resolved,true,false,5,true
698,TKT-000698,81,67,1/30/2026,Low,General Inquiry,Chat,61,Pending Customer,true,false,4,true
699,TKT-000699,192,1073,8/26/2024,High,General Inquiry,Phone,365,Closed,false,true,2,true
700,TKT-000700,140,2565,3/31/2026,High,Billing,Web Portal,198,Resolved,true,false,4,true
701,TKT-000701,132,3692,7/21/2026,Medium,Billing,Email,86,Closed,true,true,4,true
702,TKT-000702,67,141,11/11/2024,High,General Inquiry,Email,265,Closed,true,true,3,true
703,TKT-000703,176,1920,4/2/2024,High,Technical Issue,Web Portal,393,Closed,false,false,4,true
704,TKT-000704,127,3368,11/3/2025,Low,Billing,Email,145,Resolved,true,false,5,true
705,TKT-000705,101,563,7/9/2024,Medium,Account Access,Phone,67,Open,true,false,4,true
706,TKT-000706,49,4974,11/11/2024,Medium,Technical Issue,Email,145,Resolved,true,true,3,false
707,TKT-000707,107,572,3/23/2026,Critical,Technical Issue,Phone,519,Closed,false,true,3,false
708,TKT-000708,93,1767,8/30/2025,High,Account Access,Email,151,Resolved,true,true,3,false
709,TKT-000709,134,3730,1/15/2025,Low,Feature Request,Phone,75,In Progress,true,false,4,false
710,TKT-000710,137,3516,8/2/2025,Critical,Feature Request,Email,416,Closed,false,true,3,false
711,TKT-000711,51,1055,9/13/2026,Critical,Technical Issue,Chat,388,Open,true,false,5,true
712,TKT-000712,129,1198,9/10/2025,Low,Billing,Email,62,Closed,true,false,4,true
713,TKT-000713,106,3395,3/28/2025,High,Feature Request,Email,232,Closed,true,false,4,true
714,TKT-000714,124,4407,3/13/2025,Medium,Billing,Social Media,167,Closed,false,false,3,true
715,TKT-000715,191,4993,11/20/2025,Critical,Billing,Social Media,488,Open,false,true,3,false
716,TKT-000716,127,3793,3/27/2024,Critical,Technical Issue,Email,390,Resolved,true,false,3,false
717,TKT-000717,190,4519,7/29/2025,High,Technical Issue,Chat,372,Resolved,false,false,4,true
718,TKT-000718,51,3169,9/21/2024,Medium,Technical Issue,Email,122,Closed,true,false,4,false
719,TKT-000719,182,1455,7/11/2026,High,Account Access,Email,204,Resolved,true,false,4,false
720,TKT-000720,114,1600,10/31/2026,Medium,Technical Issue,Email,121,Closed,true,false,4,false
721,TKT-000721,124,3021,11/2/2024,Medium,Feature Request,Phone,62,Resolved,true,false,5,true
722,TKT-000722,141,923,5/8/2025,High,General Inquiry,Phone,238,Closed,true,false,4,false
723,TKT-000723,123,3108,6/28/2024,Low,Bug Report,Phone,32,Resolved,true,false,4,false
724,TKT-000724,31,2056,8/29/2026,Critical,Technical Issue,Email,355,Closed,false,true,2,false
725,TKT-000725,141,1222,9/11/2024,High,Account Access,Email,293,In Progress,true,false,4,false
726,TKT-000726,41,538,6/26/2024,Medium,Technical Issue,Social Media,121,Resolved,true,true,4,true
727,TKT-000727,27,2218,11/25/2025,Medium,Account Access,Email,152,Pending Customer,true,false,5,true
728,TKT-000728,74,821,5/13/2025,Low,Billing,Phone,41,Open,true,false,4,true
729,TKT-000729,156,2603,9/5/2024,Critical,Account Access,Email,225,Closed,true,true,3,false
730,TKT-000730,66,4783,1/26/2025,High,Account Access,Web Portal,395,Resolved,false,true,2,false
731,TKT-000731,139,4573,1/24/2025,Low,Feature Request,Email,67,Closed,true,false,4,true
732,TKT-000732,115,1549,6/12/2024,Low,Billing,Chat,109,Closed,true,false,4,false
733,TKT-000733,76,2711,1/11/2024,Critical,Technical Issue,Social Media,435,Open,false,false,3,false
734,TKT-000734,180,943,6/20/2025,Medium,General Inquiry,Chat,257,Resolved,true,false,5,true
735,TKT-000735,48,989,4/15/2026,Critical,Feature Request,Email,233,Resolved,true,false,4,false
736,TKT-000736,81,4398,9/24/2024,Critical,Bug Report,Phone,360,Closed,false,false,3,false
737,TKT-000737,66,3827,1/1/2024,Critical,Billing,Phone,372,In Progress,false,false,3,false
738,TKT-000738,6,4701,12/20/2025,Medium,General Inquiry,Social Media,176,In Progress,true,false,4,false
739,TKT-000739,154,4948,4/9/2024,Low,Account Access,Phone,116,In Progress,true,false,5,true
740,TKT-000740,174,1019,5/19/2024,High,Billing,Chat,372,Resolved,false,false,4,true
741,TKT-000741,134,3231,10/19/2024,Low,Feature Request,Email,50,Resolved,true,false,5,true
742,TKT-000742,164,3393,4/23/2026,Medium,Feature Request,Phone,231,Closed,true,false,4,false
743,TKT-000743,194,1705,6/26/2026,Critical,General Inquiry,Web Portal,183,Resolved,true,false,5,true
744,TKT-000744,184,1073,5/25/2026,Medium,Account Access,Web Portal,192,Resolved,true,false,5,true
745,TKT-000745,129,4558,3/8/2026,Critical,Technical Issue,Email,323,Resolved,false,true,2,false
746,TKT-000746,189,4489,4/23/2026,High,Technical Issue,Phone,400,Resolved,false,false,3,false
747,TKT-000747,27,83,9/16/2025,High,General Inquiry,Phone,314,Closed,false,false,4,true
748,TKT-000748,124,2727,5/1/2024,High,Bug Report,Chat,285,In Progress,true,false,4,false
749,TKT-000749,40,3532,2/8/2024,High,Account Access,Phone,297,Closed,true,true,3,false
750,TKT-000750,95,3561,12/22/2025,Low,Technical Issue,Chat,98,Closed,true,false,4,true
751,TKT-000751,26,3662,12/4/2025,High,Account Access,Email,272,Closed,true,false,5,true
752,TKT-000752,177,501,3/29/2025,Medium,Billing,Phone,114,Open,true,false,4,true
753,TKT-000753,10,1218,11/17/2025,Medium,Account Access,Phone,157,Closed,true,false,4,true
754,TKT-000754,121,2570,11/2/2024,High,Billing,Email,361,Closed,false,true,2,false
755,TKT-000755,194,2424,5/27/2024,Critical,Feature Request,Chat,389,In Progress,false,false,3,false
756,TKT-000756,163,1012,11/22/2024,Medium,Billing,Web Portal,238,Closed,true,false,4,false
757,TKT-000757,102,546,11/24/2026,Medium,Billing,Email,64,Resolved,true,false,4,false
758,TKT-000758,137,1968,11/6/2025,Low,General Inquiry,Chat,93,Closed,true,false,4,true
759,TKT-000759,147,3386,8/27/2024,High,Technical Issue,Phone,392,Resolved,false,false,4,true
760,TKT-000760,153,4340,9/1/2024,High,Account Access,Web Portal,255,Closed,true,false,3,false
761,TKT-000761,181,1551,10/19/2025,Low,General Inquiry,Web Portal,125,Resolved,true,false,3,false
762,TKT-000762,175,4513,2/12/2025,Medium,Account Access,Phone,90,Closed,true,false,4,false
763,TKT-000763,23,790,11/12/2025,High,Technical Issue,Social Media,321,Resolved,false,false,3,false
764,TKT-000764,38,259,3/10/2024,High,Bug Report,Social Media,375,Resolved,false,true,3,false
765,TKT-000765,40,3203,9/19/2026,High,Technical Issue,Web Portal,392,Closed,false,true,2,false
766,TKT-000766,166,1159,4/20/2026,Medium,Bug Report,Chat,99,Pending Customer,true,true,3,false
767,TKT-000767,41,1820,3/15/2026,Medium,Billing,Phone,191,Resolved,true,false,5,true
768,TKT-000768,119,1343,3/7/2024,High,Feature Request,Email,260,Open,true,false,3,false
769,TKT-000769,122,2374,9/9/2024,High,Technical Issue,Phone,233,Closed,true,false,4,false
770,TKT-000770,199,2144,3/22/2025,Medium,General Inquiry,Phone,53,Closed,true,false,4,false
771,TKT-000771,113,1779,10/2/2026,Medium,Technical Issue,Email,78,Open,true,false,5,true
772,TKT-000772,65,2126,12/20/2024,Medium,Billing,Chat,227,Open,false,false,3,false
773,TKT-000773,88,4405,10/25/2025,High,Billing,Web Portal,229,Closed,true,false,5,true
774,TKT-000774,74,180,4/3/2025,High,Technical Issue,Phone,160,Resolved,true,false,5,true
775,TKT-000775,30,1924,2/23/2026,Medium,Technical Issue,Email,128,Closed,true,false,4,false
776,TKT-000776,122,3115,10/29/2024,Medium,Account Access,Phone,173,Closed,false,false,4,true
777,TKT-000777,153,3296,8/5/2025,Low,Account Access,Chat,30,Open,true,false,4,true
778,TKT-000778,160,4567,3/22/2024,Low,General Inquiry,Phone,107,Open,true,false,5,true
779,TKT-000779,107,2845,2/26/2026,Medium,Feature Request,Phone,255,Resolved,true,false,4,false
780,TKT-000780,190,1494,12/28/2026,Medium,Bug Report,Email,52,Pending Customer,true,false,4,false
781,TKT-000781,12,15,8/30/2024,Medium,Billing,Email,140,Closed,false,false,3,false
782,TKT-000782,45,4927,7/22/2025,Critical,Billing,Email,384,Pending Customer,false,false,3,false
783,TKT-000783,13,582,10/26/2024,Medium,Account Access,Phone,59,Resolved,true,false,5,true
784,TKT-000784,168,4862,10/15/2026,High,Billing,Email,156,Closed,true,false,4,false
785,TKT-000785,7,1877,6/24/2025,High,Technical Issue,Phone,352,Closed,false,false,3,true
786,TKT-000786,154,4872,3/28/2025,Medium,Bug Report,Phone,239,Resolved,true,false,4,true
787,TKT-000787,183,4353,10/9/2025,High,Technical Issue,Email,221,Open,true,false,4,false
788,TKT-000788,131,1867,11/20/2025,High,Billing,Phone,271,Pending Customer,true,false,4,false
789,TKT-000789,122,2178,10/27/2026,Medium,Technical Issue,Social Media,229,Resolved,false,false,4,true
790,TKT-000790,97,3166,11/29/2025,Critical,Billing,Email,508,Resolved,false,false,3,false
791,TKT-000791,70,2274,6/8/2024,Low,Feature Request,Email,61,Resolved,true,false,4,true
792,TKT-000792,39,3876,10/31/2026,High,Technical Issue,Email,209,Closed,true,false,5,true
793,TKT-000793,80,2990,2/29/2024,High,Technical Issue,Phone,172,Open,true,false,5,true
794,TKT-000794,197,2595,7/20/2024,Medium,Billing,Email,169,In Progress,true,false,4,false
795,TKT-000795,89,3397,3/30/2026,Low,Feature Request,Phone,52,Resolved,true,false,4,true
796,TKT-000796,147,1100,11/1/2025,Medium,Feature Request,Web Portal,135,Resolved,true,true,3,false
797,TKT-000797,50,4169,9/19/2025,High,General Inquiry,Web Portal,385,Closed,false,false,4,true
798,TKT-000798,19,2357,12/25/2024,Medium,Bug Report,Chat,260,Pending Customer,true,false,5,true
799,TKT-000799,84,1769,3/8/2024,Medium,Billing,Email,181,Open,true,true,3,false
800,TKT-000800,33,2449,7/29/2025,Medium,Technical Issue,Phone,163,Pending Customer,true,false,5,true
801,TKT-000801,175,2411,2/18/2025,High,Technical Issue,Chat,285,Resolved,true,false,4,false
802,TKT-000802,190,4574,9/9/2024,Medium,Account Access,Email,97,Resolved,false,true,3,true
803,TKT-000803,52,3482,9/22/2024,Medium,Technical Issue,Chat,70,Open,true,false,4,true
804,TKT-000804,132,318,3/2/2024,Low,Account Access,Chat,132,Resolved,true,false,5,true
805,TKT-000805,76,3516,9/19/2026,High,Bug Report,Phone,206,Resolved,true,false,4,false
806,TKT-000806,47,2048,1/18/2025,High,Technical Issue,Email,360,Closed,false,false,4,true
807,TKT-000807,128,3974,1/21/2024,Low,Account Access,Chat,117,Closed,false,false,3,false
808,TKT-000808,103,43,7/1/2026,Low,Account Access,Web Portal,120,In Progress,true,false,5,true
809,TKT-000809,133,820,8/18/2024,Critical,Technical Issue,Phone,511,Resolved,true,true,3,false
810,TKT-000810,106,3409,9/21/2026,High,Feature Request,Web Portal,139,Open,true,false,4,false
811,TKT-000811,52,440,8/13/2024,High,Technical Issue,Phone,142,Open,true,false,4,false
812,TKT-000812,12,211,6/4/2024,High,General Inquiry,Email,198,Open,true,false,4,false
813,TKT-000813,88,3575,11/3/2025,Medium,General Inquiry,Web Portal,226,Closed,false,true,2,false
814,TKT-000814,74,2241,5/3/2024,Medium,Account Access,Chat,127,Resolved,false,false,3,false
815,TKT-000815,36,1965,6/10/2025,Medium,Technical Issue,Email,45,Open,false,true,2,false
816,TKT-000816,84,1793,8/25/2025,Medium,Account Access,Chat,188,Closed,true,false,3,false
817,TKT-000817,4,4059,1/22/2024,High,Billing,Chat,147,Resolved,true,false,4,false
818,TKT-000818,54,4044,1/8/2026,Medium,Billing,Email,188,Resolved,true,true,3,false
819,TKT-000819,51,2884,5/15/2024,High,General Inquiry,Chat,354,Closed,false,false,3,false
820,TKT-000820,155,2054,2/4/2026,Medium,Account Access,Chat,73,Closed,true,true,3,false
821,TKT-000821,139,3179,4/7/2025,High,Feature Request,Phone,164,In Progress,true,false,3,false
822,TKT-000822,46,2142,12/20/2025,Medium,Account Access,Email,139,Resolved,true,false,4,true
823,TKT-000823,14,4917,8/28/2025,High,General Inquiry,Email,291,Open,true,true,3,true
824,TKT-000824,58,107,12/24/2025,Critical,Technical Issue,Email,486,Closed,false,true,3,false
825,TKT-000825,168,4893,9/13/2025,Medium,Billing,Email,192,Open,true,false,4,false
826,TKT-000826,91,554,9/15/2025,Low,Technical Issue,Chat,25,Open,true,false,5,true
827,TKT-000827,156,2637,1/5/2026,High,General Inquiry,Chat,340,Resolved,false,true,2,false
828,TKT-000828,184,2370,10/8/2025,High,Technical Issue,Phone,250,Resolved,true,true,3,false
829,TKT-000829,37,3212,10/2/2026,Low,General Inquiry,Chat,103,Pending Customer,true,false,5,true
830,TKT-000830,106,1785,9/20/2026,High,Technical Issue,Email,362,Resolved,false,false,3,false
831,TKT-000831,146,3657,10/17/2026,Medium,Technical Issue,Phone,115,Pending Customer,true,true,3,false
832,TKT-000832,125,2405,1/8/2026,High,Account Access,Phone,398,In Progress,false,false,4,true
833,TKT-000833,133,2985,5/25/2025,High,Bug Report,Phone,242,Closed,true,false,3,false
834,TKT-000834,6,1411,1/8/2026,Low,Account Access,Chat,100,Open,true,false,4,true
835,TKT-000835,163,4045,12/8/2026,Low,Technical Issue,Email,137,Resolved,true,false,5,true
836,TKT-000836,48,3874,12/21/2026,Medium,Billing,Chat,149,Resolved,true,false,4,false
837,TKT-000837,140,806,2/25/2024,High,Billing,Web Portal,228,Closed,true,false,4,false
838,TKT-000838,45,1547,10/20/2025,Low,Billing,Chat,130,Resolved,true,false,4,true
839,TKT-000839,19,3533,1/6/2024,High,Account Access,Email,205,In Progress,true,false,4,false
840,TKT-000840,144,4250,10/28/2025,Medium,Billing,Email,110,Resolved,true,true,3,false
841,TKT-000841,147,2717,6/9/2025,Medium,Technical Issue,Email,203,In Progress,true,false,5,true
842,TKT-000842,186,4325,4/10/2024,Medium,Technical Issue,Chat,198,Closed,false,false,4,true
843,TKT-000843,171,785,12/8/2024,Critical,Account Access,Phone,454,Open,true,true,3,false
844,TKT-000844,44,3046,10/27/2024,Medium,Account Access,Phone,171,In Progress,true,false,4,false
845,TKT-000845,131,1741,2/13/2026,High,Billing,Social Media,350,Resolved,false,true,2,false
846,TKT-000846,176,3449,9/15/2026,Low,Feature Request,Web Portal,64,Resolved,true,false,5,true
847,TKT-000847,51,2673,11/1/2024,High,Bug Report,Web Portal,295,Pending Customer,true,true,3,false
848,TKT-000848,162,3764,9/13/2025,Medium,Technical Issue,Chat,72,Resolved,true,false,4,false
849,TKT-000849,28,3108,12/29/2024,Medium,Technical Issue,Email,47,Closed,true,true,4,true
850,TKT-000850,181,4764,6/9/2026,Medium,Account Access,Phone,214,Open,true,false,4,true
851,TKT-000851,165,4797,1/29/2024,Critical,Technical Issue,Web Portal,229,Resolved,true,true,3,false
852,TKT-000852,124,4212,9/7/2026,Medium,Account Access,Web Portal,194,Resolved,true,true,4,true
853,TKT-000853,100,3557,3/18/2024,Critical,Technical Issue,Web Portal,246,Resolved,false,true,2,false
854,TKT-000854,151,1412,8/31/2026,Low,Feature Request,Chat,114,Closed,true,false,5,true
855,TKT-000855,77,2399,8/31/2026,Low,Feature Request,Phone,48,Closed,true,false,5,true
856,TKT-000856,78,3153,8/23/2025,Medium,Technical Issue,Chat,240,Resolved,false,false,3,false
857,TKT-000857,103,1750,8/21/2025,Medium,Billing,Chat,138,Resolved,true,false,4,true
858,TKT-000858,53,3556,1/1/2026,High,General Inquiry,Phone,170,Open,true,false,4,true
859,TKT-000859,187,4589,8/31/2024,Medium,General Inquiry,Phone,157,Open,true,true,3,false
860,TKT-000860,29,4636,8/18/2025,Critical,Technical Issue,Chat,387,Closed,true,false,4,true
861,TKT-000861,6,2940,5/30/2024,Critical,Technical Issue,Chat,405,Open,true,true,3,false
862,TKT-000862,110,4925,9/5/2024,High,Technical Issue,Chat,242,Closed,true,false,4,true
863,TKT-000863,166,3834,9/24/2026,Low,Technical Issue,Chat,75,Closed,true,false,4,false
